1,2
xdm_xproperty_t,xproperty_type
xdmcp_client_packet_t,"client_packet_type, packet_type"
xdmcp_port_t,"defined_port_type, port_type, reserved_port_type"
xdmcp_server_packet_t,"packet_type, server_packet_type"
xen_client_packet_t,"client_packet_type, packet_type"
xen_device_t,device_node
xen_devpts_t,"device_node, file_type, non_auth_file_type, non_security_file_type, ptynode"
xen_image_t,"device_node, file_type, non_auth_file_type, non_security_file_type, virt_image_type"
xen_port_t,"defined_port_type, port_type, unreserved_port_type"
xen_server_packet_t,"packet_type, server_packet_type"
xenconsoled_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
xenconsoled_t,"corenet_unlabeled_type, domain, daemon, pcmcia_typeattr_1"
xenconsoled_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
xenctl_t,"file_type, non_auth_file_type, non_security_file_type"
xend_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
xend_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, scsi_generic_read, daemon, syslog_client_type, pcmcia_typeattr_1"
xend_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
xend_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type"
xend_var_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
xend_var_run_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, pidfile"
xenfs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, noxattrfs"
xenstored_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
xenstored_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
xenstored_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
xenstored_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type"
xenstored_var_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
xenstored_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
xextension_t,xextension_type
xferlog_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
xfs_client_packet_t,"client_packet_type, packet_type"
xfs_port_t,"defined_port_type, port_type, unreserved_port_type"
xfs_server_packet_t,"packet_type, server_packet_type"
xguest_dbusd_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, session_bus_type, syslog_client_type, pcmcia_typeattr_1, userdom_home_manager_type"
xguest_gkeyringd_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, process_user_target, gnomedomain, gkeyringd_domain, syslog_client_type, pcmcia_typeattr_1, userdom_home_manager_type"
xguest_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, privfd, process_user_target, syslog_client_type, pcmcia_typeattr_1, login_userdomain, userdomain, unpriv_userdomain, userdom_filetrans_type, xguest_usertype, xdmhomewriter, x_userdomain, x_domain, dridomain, xdrawable_type, xcolormap_type"
xinuexpansion3_client_packet_t,"client_packet_type, packet_type"
xinuexpansion3_port_t,"defined_port_type, port_type, unreserved_port_type"
xinuexpansion3_server_packet_t,"packet_type, server_packet_type"
xinuexpansion4_client_packet_t,"client_packet_type, packet_type"
xinuexpansion4_port_t,"defined_port_type, port_type, unreserved_port_type"
xinuexpansion4_server_packet_t,"packet_type, server_packet_type"
xkb_var_lib_t,"file_type, non_auth_file_type, non_security_file_type, prelink_object"
xmsg_client_packet_t,"client_packet_type, packet_type"
xmsg_port_t,"defined_port_type, port_type, unreserved_port_type"
xmsg_server_packet_t,"packet_type, server_packet_type"
xodbc_connect_client_packet_t,"client_packet_type, packet_type"
xodbc_connect_port_t,"defined_port_type, port_type, unreserved_port_type"
xodbc_connect_server_packet_t,"packet_type, server_packet_type"
xproperty_t,xproperty_type
xselection_t,xselection_type
xserver_client_packet_t,"client_packet_type, packet_type"
xserver_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
xserver_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
xserver_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
xserver_misc_device_t,device_node
xserver_port_t,"defined_port_type, port_type, unreserved_port_type"
xserver_server_packet_t,"packet_type, server_packet_type"
xserver_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
xserver_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
xsession_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
ypbind_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
ypbind_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
ypbind_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
ypbind_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
ypbind_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
ypbind_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
yppasswdd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
yppasswdd_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
yppasswdd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
ypserv_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
ypserv_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
ypserv_t,"corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
ypserv_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
ypserv_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
ypxfr_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
ypxfr_t,"corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
ypxfr_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
zabbix_agent_client_packet_t,"client_packet_type, packet_type"
zabbix_agent_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zabbix_agent_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
zabbix_agent_port_t,"defined_port_type, port_type, unreserved_port_type"
zabbix_agent_server_packet_t,"packet_type, server_packet_type"
zabbix_agent_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, pcmcia_typeattr_1, zabbix_domain"
zabbix_client_packet_t,"client_packet_type, packet_type"
zabbix_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zabbix_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
zabbix_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
zabbix_port_t,"defined_port_type, port_type, unreserved_port_type"
zabbix_script_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
zabbix_script_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, initrc_transition_domain, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
zabbix_server_packet_t,"packet_type, server_packet_type"
zabbix_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, zabbix_domain"
zabbix_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
zabbix_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
zabbix_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
zabbix_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
zabbixd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
zarafa_client_packet_t,"client_packet_type, packet_type"
zarafa_deliver_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zarafa_deliver_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
zarafa_deliver_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, zarafa_domain"
zarafa_deliver_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
zarafa_deliver_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
zarafa_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
zarafa_gateway_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zarafa_gateway_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
zarafa_gateway_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, zarafa_domain"
zarafa_gateway_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
zarafa_ical_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zarafa_ical_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
zarafa_ical_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, zarafa_domain"
zarafa_ical_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
zarafa_indexer_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zarafa_indexer_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
zarafa_indexer_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, zarafa_domain"
zarafa_indexer_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
zarafa_indexer_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
zarafa_monitor_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zarafa_monitor_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
zarafa_monitor_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, zarafa_domain"
zarafa_monitor_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
zarafa_port_t,"defined_port_type, port_type, reserved_port_type"
zarafa_server_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zarafa_server_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
zarafa_server_packet_t,"packet_type, server_packet_type"
zarafa_server_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, zarafa_domain"
zarafa_server_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
zarafa_server_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
zarafa_share_t,"file_type, non_auth_file_type, non_security_file_type"
zarafa_spooler_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zarafa_spooler_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
zarafa_spooler_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, zarafa_domain"
zarafa_spooler_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
zarafa_var_lib_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
zebra_client_packet_t,"client_packet_type, packet_type"
zebra_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
zebra_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
zebra_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
zebra_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
zebra_port_t,"defined_port_type, port_type, unreserved_port_type"
zebra_server_packet_t,"packet_type, server_packet_type"
zebra_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
zebra_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
