1,2
tvtime_t,"application_domain_type, corenet_unlabeled_type, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, userdom_home_manager_type, x_domain, xcolormap_type, xdmhomewriter, xdrawable_type"
tvtime_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
tvtime_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
tvtime_xproperty_t,xproperty_type
udev_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
udev_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
udev_helper_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
udev_rules_t,"file_type, non_auth_file_type, non_security_file_type"
udev_t,"can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, daemon, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, fixed_disk_raw_read, fixed_disk_raw_write, kern_unconfined, kernel_system_state_reader, memory_raw_read, memory_raw_write, named_filetrans_domain, netlabel_peer_type, nsswitch_domain, privfd, process_uncond_exempt, scsi_generic_read, scsi_generic_write, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, syslog_client_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
udev_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
udev_var_run_t,"daemonrundir, file_type, non_auth_file_type, non_security_file_type, pidfile"
uhid_device_t,device_node
ulogd_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
ulogd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
ulogd_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
ulogd_modules_t,"file_type, non_auth_file_type, non_security_file_type"
ulogd_t,"corenet_unlabeled_type, daemon, domain, pcmcia_typeattr_1, syslog_client_type"
ulogd_var_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
uml_devpts_t,"device_node, ptynode"
uml_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
uml_ro_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
uml_rw_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
uml_switch_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
uml_switch_t,"corenet_unlabeled_type, daemon, domain, pcmcia_typeattr_1, syslog_client_type"
uml_switch_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
uml_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1"
uml_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
uml_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
unconfined_cronjob_t,"can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, cron_job_domain, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
unconfined_dbusd_t,"application_domain_type, can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, nsswitch_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, session_bus_type, storage_unconfined_type, syslog_client_type, unconfined_domain_type, userdom_filetrans_type, userdom_home_manager_type, x_domain, xserver_unconfined_type"
unconfined_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
unconfined_mount_t,"application_domain_type, can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
unconfined_munin_plugin_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
unconfined_munin_plugin_t,"application_domain_type, can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, munin_plugin_domain, named_filetrans_domain, netlabel_peer_type, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
unconfined_munin_plugin_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
unconfined_sendmail_t,"application_domain_type, can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
unconfined_service_t,"can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
unconfined_t,"application_domain_type, can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, crontab_domain, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, initrc_transition_domain, kern_unconfined, kernel_system_state_reader, login_userdomain, named_filetrans_domain, netlabel_peer_type, nsswitch_domain, process_uncond_exempt, process_user_target, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, syslog_client_type, unconfined_domain_type, unconfined_usertype, unpriv_userdomain, userdom_filetrans_type, userdom_home_reader_type, userdomain, x_domain, xserver_unconfined_type"
unlabeled_t,"file_type, non_auth_file_type, non_security_file_type"
unpriv_sepgsql_blob_t,sepgsql_blob_type
unpriv_sepgsql_proc_exec_t,sepgsql_procedure_type
unpriv_sepgsql_schema_t,sepgsql_schema_type
unpriv_sepgsql_seq_t,sepgsql_sequence_type
unpriv_sepgsql_sysobj_t,"sepgsql_sysobj_table_type, sepgsql_table_type"
unpriv_sepgsql_table_t,"postgresql_typeattr_1, sepgsql_table_type"
unpriv_sepgsql_view_t,sepgsql_view_type
unreserved_port_t,"port_type, unreserved_port_type"
updfstab_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
updfstab_t,"application_domain_type, corenet_unlabeled_type, domain, fixed_disk_raw_read, fixed_disk_raw_write, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, scsi_generic_read, scsi_generic_write, syslog_client_type, systemprocess"
updpwd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
updpwd_t,"can_change_object_identity, can_read_shadow_passwords, can_write_shadow_passwords, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
ups_client_packet_t,"client_packet_type, packet_type"
ups_port_t,"defined_port_type, port_type, unreserved_port_type"
ups_server_packet_t,"packet_type, server_packet_type"
urandom_device_t,device_node
us_cli_client_packet_t,"client_packet_type, packet_type"
us_cli_port_t,"defined_port_type, port_type, unreserved_port_type"
us_cli_server_packet_t,"packet_type, server_packet_type"
usb_device_t,device_node
usbfs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, noxattrfs"
usbmodules_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
usbmodules_t,"application_domain_type, corenet_unlabeled_type, domain, pcmcia_typeattr_1, syslog_client_type, systemprocess"
usbmon_device_t,device_node
usbmuxd_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
usbmuxd_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemprocess"
usbmuxd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
usbmuxd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
usbmuxd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
usbtty_device_t,device_node
user_cron_spool_t,"file_type, mailcontent_type, non_auth_file_type, non_security_file_type, spoolfile"
user_dbusd_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, session_bus_type, syslog_client_type, userdom_home_manager_type"
user_devpts_t,"device_node, file_type, non_auth_file_type, non_security_file_type, ptynode"
user_fonts_cache_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
user_fonts_config_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
user_fonts_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile, user_home_type"
user_gkeyringd_t,"application_domain_type, corenet_unlabeled_type, domain, gkeyringd_domain, gnomedomain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, process_user_target, syslog_client_type, userdom_home_manager_type"
user_home_dir_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, polydir, polymember, polyparent"
user_home_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, polymember, polyparent, user_home_type"
user_input_xevent_t,"input_xevent_type, xevent_type"
user_mail_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, postfix_user_domtrans, syslog_client_type, user_mail_domain, userdom_filetrans_type"
user_mail_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
user_screen_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, privfd, screen_domain, syslog_client_type, userdom_home_reader_type"
user_sepgsql_blob_t,sepgsql_blob_type
user_sepgsql_proc_exec_t,sepgsql_procedure_type
user_sepgsql_schema_t,sepgsql_schema_type
user_sepgsql_seq_t,sepgsql_sequence_type
user_sepgsql_sysobj_t,"sepgsql_sysobj_table_type, sepgsql_table_type"
user_sepgsql_table_t,"postgresql_typeattr_1, sepgsql_table_type"
user_sepgsql_view_t,sepgsql_view_type
user_seunshare_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, seunshare_domain, syslog_client_type"
user_ssh_agent_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, privfd, ssh_agent_type, syslog_client_type, userdom_home_manager_type"
user_t,"application_domain_type, corenet_unlabeled_type, crontab_domain, domain, dridomain, kernel_system_state_reader, login_userdomain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, privfd, process_user_target, scsi_generic_read, scsi_generic_write, syslog_client_type, unpriv_userdomain, user_usertype, userdom_filetrans_type, userdom_home_reader_type, userdomain, x_domain, x_userdomain, xcolormap_type, xdmhomewriter, xdrawable_type"
user_tmp_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, polymember, polyparent, tmpfile, tmpfsfile, user_home_type, user_tmp_type"
user_tty_device_t,"device_node, ttynode"
user_wine_t,"corenet_unlabeled_type, domain, dridomain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, unpriv_userdomain, user_usertype, userdom_filetrans_type, userdomain, wine_domain, x_domain, x_userdomain, xcolormap_type, xdmhomewriter, xdrawable_type"
